지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22185,2021-03-29 23:00,2.3,323,2.6,.9,.6,.4,4.9,266
22185,2021-03-30 00:00,2.6,272,3.9,.8,.5,.4,4.6,238
22185,2021-03-30 01:00,2.4,266,3,.9,.5,.4,4.3,240
22185,2021-03-30 02:00,2.3,283,2.6,.9,.6,.4,4.3,244
22185,2021-03-30 03:00,3.5,324,3.9,.9,.6,.4,4.3,280
22185,2021-03-30 04:00,3.3,324,3.8,1,.6,.4,4,249
22185,2021-03-30 05:00,3.4,331,3.8,.8,.5,.4,4,262
22185,2021-03-30 06:00,3.8,342,4.6,.7,.4,.3,4.6,287
22185,2021-03-30 07:00,2.1,336,2.5,.6,.4,.3,4.6,278
22185,2021-03-30 08:00,2.6,343,3.5,.7,.4,.3,4.6,291
22185,2021-03-30 09:00,3.6,345,4.3,.6,.4,.3,5.8,289
22185,2021-03-30 10:00,2.5,346,2.9,.6,.4,.3,4.3,251
22185,2021-03-30 11:00,2.4,348,2.7,.5,.4,.2,5.3,236
22185,2021-03-30 12:00,2.6,7,3.1,.6,.4,.3,4.6,221
22185,2021-03-30 13:00,1.7,48,2.2,.6,.4,.3,6.4,210
22185,2021-03-30 14:00,.7,186,1.5,.6,.4,.3,5.8,206
22185,2021-03-30 15:00,2.4,285,2.9,.6,.4,.3,4,248
22185,2021-03-30 16:00,3.8,293,4.6,.6,.3,.2,5.8,192
22185,2021-03-30 17:00,1.8,263,2.1,.5,.3,.2,4.3,250
22185,2021-03-30 18:00,2.9,273,3.9,.4,.3,.2,4,148
22185,2021-03-30 19:00,3.8,276,4.4,.4,.3,.2,4.6,330
22185,2021-03-30 20:00,2.2,285,3,.4,.2,.2,4,264
22185,2021-03-30 21:00,1.9,277,2.4,.5,.2,.2,5.8,221
22185,2021-03-30 22:00,1.6,313,2.1,.4,.3,.2,8,212
22185,2021-03-30 23:00,2.1,314,2.6,.4,.2,.2,6.4,236
22185,2021-03-31 00:00,2,331,2.3,.3,.2,.1,7.1,210
22185,2021-03-31 01:00,2.8,295,3.3,.4,.2,.2,2,143
22185,2021-03-31 02:00,3.8,337,4.7,.4,.2,.2,5.3,145
22185,2021-03-31 03:00,2.4,0,2.8,.4,.2,.2,6.4,147
22185,2021-03-31 04:00,2.6,334,3.3,.3,.2,.1,6.4,158
22185,2021-03-31 05:00,2.9,311,4.2,.3,.2,.1,5.8,210
22185,2021-03-31 06:00,2.2,13,2.8,.4,.2,.2,7.1,294
22185,2021-03-31 07:00,2.1,357,2.7,.3,.2,.1,7.1,293
22185,2021-03-31 08:00,2.6,28,3,.3,.2,.1,7.1,297
22185,2021-03-31 09:00,1,42,1.7,.3,.2,.1,6.4,291
22185,2021-03-31 10:00,1.9,25,2.4,.3,.2,.1,7.1,265
22185,2021-03-31 11:00,2.8,58,3.1,.3,.2,.1,5.8,239
22185,2021-03-31 12:00,2.5,56,2.8,.3,.2,.1,6.4,288
22185,2021-03-31 13:00,3.1,47,3.4,.3,.2,.1,8,201
22185,2021-03-31 14:00,3.5,38,4,.3,.2,.1,7.1,197
22185,2021-03-31 15:00,3.4,22,4,.3,.2,.1,6.4,200
22185,2021-03-31 16:00,2.5,10,2.9,.2,.2,.1,6.4,194
22185,2021-03-31 17:00,2.1,357,2.7,.2,.1,.1,5.3,217
22185,2021-03-31 18:00,1.9,351,2.3,.3,.2,.1,6.4,271
22185,2021-03-31 19:00,1.6,319,1.9,.2,.1,.1,5.8,188
22185,2021-03-31 20:00,3,339,3.5,.2,.1,,3.4,79
22185,2021-03-31 21:00,4.2,352,4.8,.2,.1,,2.3,331
22185,2021-03-31 22:00,3.7,352,4.1,.3,.2,,2.1,206
22185,2021-03-31 23:00,3.9,356,4.5,.4,.2,.2,2.1,200
22185,2021-04-01 00:00,3.7,359,4.2,.3,.2,.1,2.1,197
22185,2021-04-01 01:00,3.6,5,4.9,.3,.1,.1,7.1,210
22185,2021-04-01 02:00,3.4,4,3.7,.3,.2,.1,3.4,179
22185,2021-04-01 03:00,2.5,3,2.6,.2,.1,.1,8,212
22185,2021-04-01 04:00,3.3,15,3.9,.2,.1,.1,6.4,187
22185,2021-04-01 05:00,4.1,28,4.7,.2,.1,.1,5.8,178
22185,2021-04-01 06:00,4,49,4.5,.2,.2,.1,2.3,27
22185,2021-04-01 07:00,4.3,62,5.1,.3,.2,.2,4,354
22185,2021-04-01 08:00,4.7,90,5.3,.4,.2,.2,6.4,294
22185,2021-04-01 09:00,4.6,95,5.4,.3,.2,.1,2.4,55
22185,2021-04-01 10:00,4.2,95,4.8,.4,.2,.2,7.1,293
22185,2021-04-01 11:00,4.3,83,4.8,.3,.2,.2,2,323
22185,2021-04-01 12:00,6.4,80,7.3,.5,.3,.2,2.2,113
22185,2021-04-01 13:00,6.5,80,7.3,.7,.5,.3,2.6,101
22185,2021-04-01 14:00,6,72,7,.7,.5,.3,3.2,108
22185,2021-04-01 15:00,4.8,50,5.6,.5,.3,.2,2.7,76
22185,2021-04-01 16:00,4.2,45,4.9,.4,.2,.2,2.8,103
22185,2021-04-01 17:00,3,47,3.5,.3,.2,.1,2.8,109
22185,2021-04-01 18:00,3,127,3.6,.3,.2,.1,2.9,70
22185,2021-04-01 19:00,3.4,93,5.3,.3,.2,.2,5.3,270
22185,2021-04-01 20:00,3,73,3.5,.3,.2,.1,3.8,286
22185,2021-04-01 21:00,2.7,79,2.9,.3,.2,.1,7.1,204
22185,2021-04-01 22:00,5.3,101,5.9,.3,.2,.1,6.4,293
22185,2021-04-01 23:00,6.2,90,6.8,.5,.3,.2,2.1,289
22185,2021-04-02 00:00,6.3,90,7.3,.6,.3,.2,2.2,106
22185,2021-04-02 01:00,6.2,100,7.2,.6,.4,.3,2.4,98
22185,2021-04-02 02:00,5,76,5.8,.8,.5,.3,2.9,83
22185,2021-04-02 03:00,7,93,7.9,.7,.5,.3,3.4,112
22185,2021-04-02 04:00,6.3,93,7.4,.8,.5,.4,3.6,107
22185,2021-04-02 05:00,5.2,77,8,.8,.5,.4,4,101
22185,2021-04-02 06:00,5.8,89,7.1,.8,.5,.4,4.3,96
22185,2021-04-02 07:00,4.9,77,6,.7,.5,.3,4.3,86
22185,2021-04-02 08:00,7.3,80,8.3,.7,.5,.3,4,109
22185,2021-04-02 09:00,6.8,85,8.5,.8,.5,.4,3,112
22185,2021-04-02 10:00,5.5,83,6.3,.9,.5,.4,3.2,98
22185,2021-04-02 11:00,6,92,6.6,.9,.5,.4,2.9,96
22185,2021-04-02 12:00,5.3,97,5.9,.7,.5,.4,2.8,93
22185,2021-04-02 13:00,4.5,79,5,.7,.5,.3,2.7,77
22185,2021-04-02 14:00,3.2,67,3.7,.7,.5,.3,2.9,102
22185,2021-04-02 15:00,3,57,3.6,.6,.4,.3,7.1,205
22185,2021-04-02 16:00,3.3,53,3.8,.6,.4,.2,6.4,199
22185,2021-04-02 17:00,1.8,18,2.7,.5,.3,.2,6.4,197
22185,2021-04-02 18:00,3.5,340,4,.5,.3,.2,7.1,204
22185,2021-04-02 19:00,3.2,348,3.6,.5,.3,.2,7.1,217
22185,2021-04-02 20:00,3,7,3.4,.5,.3,.2,7.1,218
22185,2021-04-02 21:00,2.6,357,3.7,.4,.3,.2,8,207
22185,2021-04-02 22:00,2.7,31,3,.5,.3,.2,7.1,234
22185,2021-04-02 23:00,3.8,16,4.3,.4,.3,.2,7.1,219
22185,2021-04-03 00:00,3.6,7,4.1,.5,.3,.2,7.1,228
22185,2021-04-03 01:00,4.7,43,5.2,.5,.3,.2,8,210
22185,2021-04-03 02:00,3.8,42,4.4,.5,.3,.2,7.1,217
22185,2021-04-03 03:00,2.5,58,3.2,.4,.3,.2,7.1,203
22185,2021-04-03 04:00,5.2,54,6.2,.5,.3,.2,7.1,191
22185,2021-04-03 05:00,3.5,336,7,.4,.3,,6.4,205
22185,2021-04-03 06:00,3.2,356,4.2,.5,,,6.4,208
22185,2021-04-03 07:00,3.3,352,4.3,.6,.4,.3,9.1,211
22185,2021-04-03 08:00,2.4,2,3.8,.8,.4,.3,6.4,209
22185,2021-04-03 09:00,4.7,31,5.6,1.2,.6,.4,4.9,312
22185,2021-04-03 10:00,7.3,46,8.5,1.3,.7,.5,4.9,320
22185,2021-04-03 11:00,6.8,24,7.7,1.2,.8,.6,4.6,320
22185,2021-04-03 12:00,7.1,34,8.2,1.2,.8,.5,4.9,318
22185,2021-04-03 13:00,7.2,54,8.3,1.1,.7,.5,3,45
22185,2021-04-03 14:00,7,68,8.2,1,.7,.5,3.2,33
22185,2021-04-03 15:00,7.2,88,8.5,1.1,.6,.4,3.2,31
22185,2021-04-03 16:00,6.1,101,7.4,1,.6,.4,3.2,63
22185,2021-04-03 17:00,2.9,78,4.4,.8,.5,.4,3.2,66
22185,2021-04-03 18:00,6,350,7,.7,.5,.3,5.8,189
22185,2021-04-03 19:00,4.7,351,5.5,.8,.5,.3,9.1,204
22185,2021-04-03 20:00,6,345,7.4,.9,.5,.4,3.2,332
22185,2021-04-03 21:00,4.8,340,5.6,1.6,1.1,.8,4.9,304
22185,2021-04-03 22:00,6.3,337,7.7,2,1,.7,5.3,309
22185,2021-04-03 23:00,6.6,347,8.3,1.4,.9,.6,4.9,320
22185,2021-04-04 00:00,6.4,355,7.5,1.5,.9,.6,4.9,299
22185,2021-04-04 01:00,7.2,349,8.4,1.6,.9,.6,5.3,299
22185,2021-04-04 02:00,7.7,348,9.1,1.8,1,.7,4.6,296
22185,2021-04-04 03:00,9,352,10.7,1.9,1.3,.9,6.4,290
22185,2021-04-04 04:00,7,5,8.1,2.5,1.4,1,5.8,301
22185,2021-04-04 05:00,6.7,15,8,2.7,1.5,1.1,5.3,308
22185,2021-04-04 06:00,6.6,353,7.8,2.5,1.4,1,7.1,317
22185,2021-04-04 07:00,6.9,344,9,2.1,1.3,.9,5.3,318
22185,2021-04-04 08:00,7.1,352,8.8,2,1.2,.9,5.8,311
22185,2021-04-04 09:00,7.1,343,8.9,1.9,1.1,.8,4.6,346
22185,2021-04-04 10:00,7.4,344,9.3,1.5,1.1,.7,5.3,324
22185,2021-04-04 11:00,7.3,347,9.1,2,1.1,.8,5.3,318
22185,2021-04-04 12:00,6,354,7,1.6,1,.7,5.8,315
22185,2021-04-04 13:00,4.6,349,5.5,1.7,1,.7,5.3,324
22185,2021-04-04 14:00,4.4,340,5.3,1.4,1,.7,5.8,312
22185,2021-04-04 15:00,5.8,326,7,1.8,1.1,.8,5.8,311
22185,2021-04-04 16:00,7.2,326,8.8,1.5,1.1,.7,5.8,316
22185,2021-04-04 17:00,6.7,325,8.3,1.9,1.2,.9,7.1,316
22185,2021-04-04 18:00,6.8,325,8.3,1.9,1.4,1,6.4,309
22185,2021-04-04 19:00,8.6,333,10.3,2.3,1.5,1.1,5.8,314
22185,2021-04-04 20:00,8.7,332,10.9,2.3,1.5,1,5.8,311
22185,2021-04-04 21:00,7.6,334,8.8,2,1.3,.9,5.3,323
22185,2021-04-04 22:00,7,326,8.6,1.9,1.2,.9,5.3,318
22185,2021-04-04 23:00,7.2,329,9.6,1.6,1,.7,4.9,316
22185,2021-04-05 00:00,6.5,331,7.8,2.1,1.1,.8,5.3,309
22185,2021-04-05 01:00,6,340,7.2,1.5,.9,.7,4.6,317
22185,2021-04-05 02:00,5.3,342,6.3,1.3,.8,.6,6.4,281
22185,2021-04-05 03:00,4.7,344,6.1,1.2,.8,.6,4.6,317
22185,2021-04-05 04:00,,,,1.2,.8,.6,4.6,310
22185,2021-04-05 05:00,3.3,344,3.9,1.1,.7,.5,4.6,303
22185,2021-04-05 06:00,4.1,341,4.7,1.1,.7,.5,5.3,287
22185,2021-04-05 07:00,4,343,4.6,1.2,.7,.5,4.9,292
22185,2021-04-05 08:00,3.5,344,4,.9,.7,.5,6.4,276
22185,2021-04-05 09:00,2.6,3,3.2,1,.6,.4,4.9,312
22185,2021-04-05 10:00,1.9,35,2.4,.8,.6,.4,4.9,310
22185,2021-04-05 11:00,.9,20,1.7,1.1,.6,.4,4.9,311
22185,2021-04-05 12:00,2.1,53,2.7,1.1,.7,.5,5.8,296
22185,2021-04-05 13:00,3.5,89,4.2,1,.6,.4,6.4,300
22185,2021-04-05 14:00,1.6,69,2.2,1.1,.6,.5,4.9,309
22185,2021-04-05 15:00,1.2,109,2,1,.6,.4,4.9,309
22185,2021-04-05 16:00,1.9,279,2.8,.9,.6,.4,5.3,293
22185,2021-04-05 17:00,2.7,314,3.1,.8,.5,.4,4.9,307
22185,2021-04-05 18:00,2.6,324,3.2,.9,.5,.4,4.9,294
22185,2021-04-05 19:00,1.1,342,1.3,.7,.4,.3,4.9,288
22185,2021-04-05 20:00,2.7,313,3,.6,.4,.3,4.6,294
22185,2021-04-05 21:00,2.9,300,3.3,.6,.4,.3,4.3,275
22185,2021-04-05 22:00,3.5,305,4,.6,.4,.3,4.6,298
22185,2021-04-05 23:00,3.5,306,4.1,.6,.3,.2,4.3,305
22185,2021-04-06 00:00,2.4,344,3.1,.5,.3,.2,4.6,299
22185,2021-04-06 01:00,2.6,325,3.3,.6,.3,.2,4.6,303
22185,2021-04-06 02:00,.5,319,2.4,.5,.4,.3,4,312
22185,2021-04-06 03:00,2,325,2.6,.5,.4,.3,4.3,305
22185,2021-04-06 04:00,1.6,275,2,.5,.3,.2,5.8,247
22185,2021-04-06 05:00,1.1,279,1.7,.4,.2,.2,3.8,310
22185,2021-04-06 06:00,.4,315,1.3,.5,.3,.2,4,299
22185,2021-04-06 07:00,.8,311,1.5,.4,.3,.2,4.9,87
22185,2021-04-06 08:00,2.5,241,2.8,.4,.3,.2,5.8,279
22185,2021-04-06 09:00,2.4,232,3.1,.4,.2,.2,4.9,34
22185,2021-04-06 10:00,2.9,231,3.4,.4,.2,.2,3.6,296
22185,2021-04-06 11:00,2.9,253,3.7,.3,.2,.2,6.4,236
22185,2021-04-06 12:00,1.7,256,2.1,.4,.2,.2,6.4,25
22185,2021-04-06 13:00,3.1,256,3.8,.4,.2,.2,3.4,316
22185,2021-04-06 14:00,2.9,275,3.4,.3,.2,.2,4.9,0
22185,2021-04-06 15:00,3.7,278,4.5,.3,.2,.2,4.9,252
22185,2021-04-06 16:00,4.7,293,5.7,.4,.2,.2,2,142
22185,2021-04-06 17:00,3.7,297,4.3,.4,.2,.2,2,129
22185,2021-04-06 18:00,4.5,296,5.1,.4,.2,.2,2.1,131
22185,2021-04-06 19:00,3.5,289,4,.3,.2,.2,2.1,287
22185,2021-04-06 20:00,4.6,262,5.5,.5,.3,.2,2.3,290
22185,2021-04-06 21:00,4.9,265,5.6,.4,.3,.2,2.4,312
22185,2021-04-06 22:00,4.8,270,5.6,.5,.3,.2,2.2,300
22185,2021-04-06 23:00,6.6,271,8.2,.6,.4,.3,2.5,292
22185,2021-04-07 00:00,8,292,9.6,.8,.5,.4,2.9,289
22185,2021-04-07 01:00,7,298,8.2,1.1,.7,.5,3.6,288
22185,2021-04-07 02:00,6.4,302,7.4,1.2,.6,.4,3.8,302
22185,2021-04-07 03:00,6,306,7.1,1,.6,.4,3.8,300
22185,2021-04-07 04:00,6.1,302,7.7,1,.6,.4,3.6,314
22185,2021-04-07 05:00,5.9,315,7,1,.6,.4,4,297
22185,2021-04-07 06:00,5,304,6.1,.9,.6,.4,4,299
22185,2021-04-07 07:00,5,322,6.2,.9,.6,.4,4,305
22185,2021-04-07 08:00,4.8,334,5.6,.9,.6,.4,4,311
22185,2021-04-07 09:00,3.1,339,3.8,.9,.6,.4,3.8,304
22185,2021-04-07 10:00,3,306,3.4,.9,.5,.4,4,302
22185,2021-04-07 11:00,2,310,2.7,.8,.6,.4,4.3,310
22185,2021-04-07 12:00,3.5,288,4.1,.8,.5,.3,4.3,308
22185,2021-04-07 13:00,2.9,294,3.5,.8,.5,.4,4.6,310
22185,2021-04-07 14:00,3.4,291,4.1,.8,.4,.3,4.3,315
22185,2021-04-07 15:00,1.3,301,2.1,.8,.4,.3,4.3,313
22185,2021-04-07 16:00,2.2,291,2.9,.7,.4,.3,4.3,310
22185,2021-04-07 17:00,2.5,281,2.9,.6,.4,.3,4,312
22185,2021-04-07 18:00,3,269,3.8,.6,.4,.3,4.3,319
22185,2021-04-07 19:00,3.8,285,4.8,.6,.4,.3,3.8,318
22185,2021-04-07 20:00,4.5,295,5.1,.6,.3,.2,4,321
22185,2021-04-07 21:00,5.2,299,6.2,.6,.4,.3,3.8,320
22185,2021-04-07 22:00,4.5,290,5,.6,.4,.3,3.4,302
22185,2021-04-07 23:00,6.2,323,7.2,.7,.4,.3,3.6,303
22185,2021-04-08 00:00,5.8,318,6.9,.8,.5,.3,3.6,314
22185,2021-04-08 01:00,7,327,8.3,1,.5,.4,3.4,308
22185,2021-04-08 02:00,6.5,322,7.5,.8,.6,.4,3.4,319
22185,2021-04-08 03:00,7,329,8.2,1.1,.6,.4,3.8,310
22185,2021-04-08 04:00,6.3,320,7.3,.9,.6,.4,3.8,314
22185,2021-04-08 05:00,5.7,319,6.7,.9,.6,.4,4,315
22185,2021-04-08 06:00,4.3,320,5.1,1.1,.6,.4,4,319
22185,2021-04-08 07:00,4.1,321,5,.8,.5,.4,4,306
22185,2021-04-08 08:00,3.7,311,4.3,.8,.5,.4,4,302
22185,2021-04-08 09:00,4,310,4.8,1,.6,.4,4.3,305
22185,2021-04-08 10:00,4.1,323,4.7,.8,.5,.4,3.8,312
22185,2021-04-08 11:00,4.5,336,5.3,.8,.5,.4,3.6,307
22185,2021-04-08 12:00,4.7,335,5.5,.8,.5,.3,3.8,323
22185,2021-04-08 13:00,4.8,326,5.8,.8,.5,.4,4,301
22185,2021-04-08 14:00,5.4,328,6.7,.9,.6,.4,4.3,309
22185,2021-04-08 15:00,6.1,321,7.4,.9,.6,.4,4.6,306
22185,2021-04-08 16:00,6.9,327,8.2,1,.7,.5,4.6,317
22185,2021-04-08 17:00,5.5,322,6.8,1,.7,.5,4.6,312
22185,2021-04-08 18:00,5.5,315,6.9,1.2,.8,.6,4.9,311
22185,2021-04-08 19:00,8,320,9.8,1.6,1,.7,4.6,315
22185,2021-04-08 20:00,6.8,319,8.4,1.5,1,.7,4.6,317
22185,2021-04-08 21:00,6.5,313,7.6,1.2,.8,.6,4.6,311
22185,2021-04-08 22:00,6.7,317,7.9,1.5,.8,.5,4.3,308
22185,2021-04-08 23:00,5.7,309,7.1,1.2,.7,.5,4.6,308
22185,2021-04-09 00:00,6.2,316,7.2,1.1,.6,.4,4.3,302
22185,2021-04-09 01:00,4.7,320,6.1,1,.6,.4,3.8,316
22185,2021-04-09 02:00,4.4,316,5.2,.8,.5,.4,3.6,328
22185,2021-04-09 03:00,4.8,323,5.8,.8,.5,.3,4,319
22185,2021-04-09 04:00,3.5,311,4.6,.8,.4,.3,4.6,309
22185,2021-04-09 05:00,3.8,339,5.1,.7,.4,.3,3.8,318
22185,2021-04-09 06:00,4.3,12,5.2,.7,.4,.3,3.4,324
22185,2021-04-09 07:00,4.3,30,5.2,.6,.4,.3,4.3,313
22185,2021-04-09 08:00,3.9,31,4.6,.7,.4,.3,7.1,284
22185,2021-04-09 09:00,3.7,36,4.2,.5,.4,.3,4,299
22185,2021-04-09 10:00,4.2,40,4.7,.6,.3,.2,3.8,303
22185,2021-04-09 11:00,4.6,46,5.2,.6,.3,.2,3.8,309
22185,2021-04-09 12:00,3.8,45,4.6,.6,.4,.3,3.4,312
22185,2021-04-09 13:00,3.5,41,4.2,.6,.4,.3,3.4,310
22185,2021-04-09 14:00,2.5,36,2.9,.7,.4,.3,3.2,340
22185,2021-04-09 15:00,2.8,24,3.5,.7,.4,.3,4.3,324
22185,2021-04-09 16:00,2.4,39,3.1,.7,.4,.3,4.3,318
22185,2021-04-09 17:00,1.5,38,1.9,.6,.4,.3,4.3,306
22185,2021-04-09 18:00,1.3,331,1.5,.6,.4,.3,4.9,324
22185,2021-04-09 19:00,1.9,317,2.2,.6,.4,.3,4.3,316
22185,2021-04-09 20:00,1.9,323,2.2,.5,.4,.3,4.6,299
22185,2021-04-09 21:00,4,341,4.6,.5,.3,.2,4,301
22185,2021-04-09 22:00,4.1,342,5.1,.5,.3,.2,3.8,308
22185,2021-04-09 23:00,2.7,342,3.1,.5,.3,.2,3.8,309
22185,2021-04-10 00:00,1.6,341,2.1,.4,.3,.2,4,315
22185,2021-04-10 01:00,1.5,312,1.7,.5,.3,.2,3.8,303
22185,2021-04-10 02:00,.4,306,.8,.4,.2,.2,2.2,131
22185,2021-04-10 03:00,.7,323,.9,.4,.2,.2,3.8,316
22185,2021-04-10 04:00,.8,122,2.8,.3,.2,.2,3.8,304
22185,2021-04-10 05:00,1.9,141,2.4,.4,.2,.1,4.3,304
22185,2021-04-10 06:00,1.6,176,1.7,.4,.2,.2,4,317
22185,2021-04-10 07:00,1.6,146,2,.3,.2,.2,4.3,295
22185,2021-04-10 08:00,1.4,155,1.6,.3,.2,.1,4.3,299
22185,2021-04-10 09:00,1.1,165,1.3,.4,.2,.2,4,2
22185,2021-04-10 10:00,.5,101,1,.4,.2,.2,2.7,66
22185,2021-04-10 11:00,.9,107,1.1,.4,.2,.2,4,18
22185,2021-04-10 12:00,1.6,109,2.2,.4,.2,.2,5.8,282
22185,2021-04-10 13:00,1.7,137,2,.3,.2,.1,3.6,77
22185,2021-04-10 14:00,2.7,154,3.2,.3,.2,.1,3.4,353
22185,2021-04-10 15:00,3.4,169,3.9,.3,.2,.2,4.3,254
22185,2021-04-10 16:00,3.6,177,4.3,.3,.2,.2,4.6,341
22185,2021-04-10 17:00,3,179,3.6,.4,.2,.2,3.8,35
22185,2021-04-10 18:00,2.7,174,3.1,.3,,.1,3.6,81
22185,2021-04-10 19:00,2.2,158,2.7,.3,,.1,4,205
22185,2021-04-10 20:00,1.8,148,1.9,.3,,.1,7.1,207
22185,2021-04-10 21:00,1.9,109,2.1,.3,,.1,6.4,202
22185,2021-04-10 22:00,1.1,120,1.5,.3,,.1,3.6,58
22185,2021-04-10 23:00,1,112,1.3,.2,,.1,6.4,194
22185,2021-04-11 00:00,.6,119,.9,.3,,.1,5.8,186
22185,2021-04-11 01:00,0,0,0,,,.1,3,143
22185,2021-04-11 02:00,1.2,194,1.8,.4,,.2,5.3,184
22185,2021-04-11 03:00,1.7,159,1.9,.3,,.1,4.9,187
22185,2021-04-11 04:00,1.9,133,2.2,.3,,.1,4.6,188
22185,2021-04-11 05:00,2.1,126,2.4,.3,,.1,4.3,164
22185,2021-04-11 06:00,1.7,106,1.8,.3,,.1,4.6,191
22185,2021-04-11 07:00,3.1,111,3.6,.3,,.1,8,213
22185,2021-04-11 08:00,3.5,109,4,.3,,.1,4.3,213
22185,2021-04-11 09:00,2.6,104,2.9,.3,,.1,7.1,219
22185,2021-04-11 10:00,1.8,112,2.2,.3,,.1,6.4,214
22185,2021-04-11 11:00,3,104,3.4,.3,,.1,6.4,214
22185,2021-04-11 12:00,1.7,84,2,.3,,.2,6.4,200
22185,2021-04-11 13:00,1.4,88,1.8,.3,,.2,5.3,207
22185,2021-04-11 14:00,1.5,85,1.8,.3,,.2,5.8,199
22185,2021-04-11 15:00,1.6,76,2.1,.3,,.2,4.9,286
22185,2021-04-11 16:00,2.7,55,3,.3,,.1,4.9,274
22185,2021-04-11 17:00,2.2,52,2.8,.4,,.2,5.3,297
22185,2021-04-11 18:00,3.4,52,3.8,.3,,.2,4.6,200
22185,2021-04-11 19:00,3.4,50,3.8,.3,,.1,5.8,228
22185,2021-04-11 20:00,2.4,66,2.9,.3,,.1,5.8,248
22185,2021-04-11 21:00,1.2,70,1.5,.3,,.1,7.1,224
22185,2021-04-11 22:00,.3,331,.8,.3,,.1,3.8,241
22185,2021-04-11 23:00,.5,79,1,.3,,.1,6.4,232
22185,2021-04-12 00:00,1.1,208,1.3,.3,,.1,6.4,206
22185,2021-04-12 01:00,1.8,146,2.2,.3,,.1,4.9,216
22185,2021-04-12 02:00,.5,183,1.6,.4,,.1,6.4,225
22185,2021-04-12 03:00,2.1,175,2.4,.3,,.1,5.3,209
22185,2021-04-12 04:00,2.3,164,2.6,.3,,.1,5.8,198
22185,2021-04-12 05:00,2.8,132,3.1,.3,,.1,5.8,231
22185,2021-04-12 06:00,3.4,129,4.2,.3,,.1,7.1,220
22185,2021-04-12 07:00,4.5,116,5.5,.3,,.2,6.4,296
22185,2021-04-12 08:00,5.6,107,6.8,.5,.3,.2,7.1,287
22185,2021-04-12 09:00,4.2,140,5.3,.4,.3,.2,2,136
22185,2021-04-12 10:00,5.7,106,6.7,.4,.3,.2,7.1,243
22185,2021-04-12 11:00,4.6,126,5.9,.4,.3,.2,5.8,218
22185,2021-04-12 12:00,4.6,110,5.3,.5,.3,.2,5.8,252
22185,2021-04-12 13:00,4.8,125,5.7,.6,.4,.3,3,172
22185,2021-04-12 14:00,7.8,137,9.5,1.2,.7,.5,3.6,175
22185,2021-04-12 15:00,7.9,124,9.3,1.4,.8,.6,4,169
22185,2021-04-12 16:00,8,110,9.7,1.3,.9,.6,4,172
22185,2021-04-12 17:00,8.7,107,10.6,2,1,.7,4.3,188
22185,2021-04-12 18:00,8.2,120,10.2,1.9,1,.7,4.3,174
22185,2021-04-12 19:00,7,152,8.8,1.8,1.1,.8,3.8,136
22185,2021-04-12 20:00,7.6,165,8.9,1.7,1.1,.8,4.9,179
22185,2021-04-12 21:00,7.2,188,9,1.8,1,.7,5.3,210
22185,2021-04-12 22:00,6.4,200,8,1.8,1.1,.8,4.6,185
22185,2021-04-12 23:00,6.7,226,9,2.4,1.3,.9,6.4,203
22185,2021-04-13 00:00,6.5,240,7.8,2.7,1.5,1,5.3,191
22185,2021-04-13 01:00,6.9,269,7.9,2.2,1.4,1,6.4,199
22185,2021-04-13 02:00,6.8,300,8.6,2.5,1.4,1,6.4,194
22185,2021-04-13 03:00,8.1,313,9.7,2.5,1.5,1,6.4,193
22185,2021-04-13 04:00,8.3,309,10,2,1.2,.9,4.9,196
22185,2021-04-13 05:00,11.6,320,14.7,2.5,1.3,1,4,306
22185,2021-04-13 06:00,10.4,326,13.5,3.1,1.8,1.3,5.3,309
22185,2021-04-13 07:00,10.8,323,15.1,2.8,1.9,1.3,5.8,292
22185,2021-04-13 08:00,9.9,329,13.2,3.3,2,1.4,5.8,299
22185,2021-04-13 09:00,11.8,322,15,3,2,1.4,6.4,296
22185,2021-04-13 10:00,11.6,319,14.4,3.3,2,1.5,7.1,296
22185,2021-04-13 11:00,12.1,323,14.8,3.7,2.6,1.8,7.1,295
22185,2021-04-13 12:00,11.7,316,14.2,3.6,2.3,1.6,6.4,299
22185,2021-04-13 13:00,12,316,15,4.4,2.5,1.8,7.1,308
22185,2021-04-13 14:00,11.5,318,14.5,4.2,2.8,2,6.4,309
22185,2021-04-13 15:00,11.3,315,14.7,3.5,2.4,1.7,7.1,307
22185,2021-04-13 16:00,11.1,315,13.9,3.8,2.4,1.7,6.4,312
22185,2021-04-13 17:00,11.3,315,14.4,3.5,2.2,1.5,7.1,318
22185,2021-04-13 18:00,11.4,318,14.4,3.8,2.4,1.7,6.4,319
22185,2021-04-13 19:00,10.8,316,14.4,3.4,2.2,1.5,6.4,316
22185,2021-04-13 20:00,10.4,315,12.5,3.5,2,1.4,6.4,310
22185,2021-04-13 21:00,10.6,323,13,2.9,1.9,1.3,5.8,316
22185,2021-04-13 22:00,9.4,315,11.7,2.8,1.8,1.3,5.8,308
22185,2021-04-13 23:00,9.7,319,11.9,3.6,2.1,1.5,7.1,305
22185,2021-04-14 00:00,9.8,317,11.7,2.7,1.8,1.3,6.4,294
22185,2021-04-14 01:00,9.6,320,12.2,3.1,1.9,1.4,6.4,306
22185,2021-04-14 02:00,8.5,317,10.7,3.5,1.8,1.3,5.8,296
