지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22303,2022-06-11 21:00,5.1,317,5.9,.3,.2,.1,2,169
22303,2022-06-11 22:00,3.4,1,4.3,.4,.2,.2,2,113
22303,2022-06-11 23:00,3.1,359,3.9,.3,.2,.1,2.4,285
22303,2022-06-12 00:00,3,72,3.7,.3,.2,.1,2.1,249
22303,2022-06-12 01:00,2.8,88,3.5,.2,.1,.1,2,59
22303,2022-06-12 02:00,2.3,79,2.7,.2,.1,.1,2.1,86
22303,2022-06-12 03:00,2.1,67,2.9,.2,.1,.1,2,8
22303,2022-06-12 04:00,3.8,88,4.2,.2,.1,.1,2,278
22303,2022-06-12 05:00,3.2,88,3.6,.2,.1,.1,2,67
22303,2022-06-12 06:00,3.5,114,3.9,.3,.2,.1,2,248
22303,2022-06-12 07:00,3.6,106,4.1,.4,.2,.1,3.2,320
22303,2022-06-12 08:00,4.2,100,4.7,.2,.1,.1,3.4,278
22303,2022-06-12 09:00,3.6,105,4.1,.3,.2,.1,7.1,232
22303,2022-06-12 10:00,3.5,111,4.3,.4,.2,.1,3,207
22303,2022-06-12 11:00,3.4,130,4.4,.2,.1,.1,2.5,15
22303,2022-06-12 12:00,3.1,116,3.7,.4,.2,.2,3.4,206
22303,2022-06-12 13:00,1.6,95,2.2,.3,.2,.1,2.6,242
22303,2022-06-12 14:00,0,321,1.2,.2,.1,.1,4.3,229
22303,2022-06-12 15:00,4.1,261,4.9,.3,.2,.1,2.8,184
22303,2022-06-12 16:00,4.9,263,6.1,.5,.1,.1,3.6,58
22303,2022-06-12 17:00,4.2,265,5.5,.3,.2,.1,3.8,286
22303,2022-06-12 18:00,4.7,267,5.4,.3,.2,.1,4.3,297
22303,2022-06-12 19:00,2.5,287,3.7,.2,.1,.1,2.2,152
22303,2022-06-12 20:00,4.8,252,6,.2,.1,.1,8,239
22303,2022-06-12 21:00,3.5,229,5.1,.2,.2,.1,2.8,240
22303,2022-06-12 22:00,2.4,250,3.3,.3,.2,.2,2.8,243
22303,2022-06-12 23:00,2.8,224,4.3,.4,.2,.2,2,239
22303,2022-06-13 00:00,2.6,267,3.6,.3,.2,.2,2,75
22303,2022-06-13 01:00,2.6,231,3.4,.4,.2,.1,2.2,73
22303,2022-06-13 02:00,2.3,217,3,.2,.1,.1,6.4,225
22303,2022-06-13 03:00,3.9,253,5.5,.1,.1,.1,,75
22303,2022-06-13 04:00,2.9,258,3.6,.2,.1,.1,6.4,219
22303,2022-06-13 05:00,1.4,261,2.2,.2,.1,.1,3.8,168
22303,2022-06-13 06:00,2,68,2.5,.3,.2,.1,3.8,239
22303,2022-06-13 07:00,2.5,83,3.5,.3,.2,.1,4,164
22303,2022-06-13 08:00,1.8,138,2.4,.3,.2,.1,4.9,239
22303,2022-06-13 09:00,3,122,3.4,.3,.1,.1,4.6,234
22303,2022-06-13 10:00,3.1,145,3.9,.2,.1,.1,4.6,246
22303,2022-06-13 11:00,2.8,136,3.6,.3,.2,.1,4.6,234
22303,2022-06-13 12:00,3.5,140,4.3,.4,.3,.2,4.6,162
22303,2022-06-13 13:00,2.6,147,3.3,.3,.2,.2,4.3,246
22303,2022-06-13 14:00,3.1,162,3.6,.4,.2,.2,3.8,222
22303,2022-06-13 15:00,3.3,154,4.3,.4,.2,.2,3.8,250
22303,2022-06-13 16:00,3.4,104,4.1,.3,.1,.1,4,320
22303,2022-06-13 17:00,3.5,57,6.5,.4,.2,.2,7.1,226
22303,2022-06-13 18:00,6.7,63,8.1,.4,.3,.2,2,60
22303,2022-06-13 19:00,5.5,62,6.8,.3,.2,.2,2,350
22303,2022-06-13 20:00,3.3,65,4.1,.2,.1,.1,2.1,326
22303,2022-06-13 21:00,3.4,77,5.8,.3,.2,.1,3.8,161
22303,2022-06-13 22:00,4.7,137,5.6,.2,.1,.1,2,22
22303,2022-06-13 23:00,5.9,120,8.1,.3,.2,.2,2.1,146
22303,2022-06-14 00:00,7.5,127,8.6,.5,.3,.2,2.7,117
22303,2022-06-14 01:00,7.8,119,9.7,.6,.4,.3,3.2,120
22303,2022-06-14 02:00,5.5,109,7,.5,.3,.2,4,77
22303,2022-06-14 03:00,5.9,110,7.5,.5,.3,.2,4.3,223
22303,2022-06-14 04:00,5.3,111,6.5,.4,.3,.2,4,177
22303,2022-06-14 05:00,6.6,114,8.3,.4,.3,.2,3.2,67
22303,2022-06-14 06:00,6.3,109,8,.7,.5,.3,2.9,111
22303,2022-06-14 07:00,6.8,99,8.3,.6,.4,.3,2.6,102
22303,2022-06-14 08:00,5.4,105,6.6,.4,.3,.2,2.3,146
22303,2022-06-14 09:00,6.7,111,8.2,.6,.3,.2,2.4,122
22303,2022-06-14 10:00,7.9,120,10.6,.5,.3,.2,2.1,341
22303,2022-06-14 11:00,7.2,125,9.1,.7,.4,.3,2.8,146
22303,2022-06-14 12:00,5.5,123,6.7,.8,.3,.2,2.5,68
22303,2022-06-14 13:00,7.6,139,9.4,.5,.3,.2,2.6,178
22303,2022-06-14 14:00,6.2,136,7.7,.5,.3,.2,3.2,127
22303,2022-06-14 15:00,7.8,141,9.5,.5,.3,.2,3,141
22303,2022-06-14 16:00,6.7,146,7.9,.6,.4,.3,4,93
22303,2022-06-14 17:00,6.1,145,7.3,.5,.4,.3,3.6,96
22303,2022-06-14 18:00,7.7,150,9.3,.8,.5,.3,3,118
22303,2022-06-14 19:00,7.7,141,9.6,.6,.4,.3,2.7,140
22303,2022-06-14 20:00,8.6,134,10.3,.9,.6,.4,3.2,106
22303,2022-06-14 21:00,7.7,121,8.9,.7,.5,.4,2.8,130
22303,2022-06-14 22:00,6.9,131,8.2,.6,.4,.3,2.4,143
22303,2022-06-14 23:00,6.6,125,8.2,.5,.3,.2,3.4,156
22303,2022-06-15 00:00,6.6,132,7.9,.4,.2,.2,2.1,131
22303,2022-06-15 01:00,5.2,124,6.9,.4,.3,.2,2.6,108
22303,2022-06-15 02:00,4.8,112,5.8,.3,.2,.1,2.4,131
22303,2022-06-15 03:00,5.1,96,6.3,.3,.2,.1,3.6,71
22303,2022-06-15 04:00,6.4,94,7.7,.3,.2,.1,3.8,69
22303,2022-06-15 05:00,6.2,92,7.6,.3,.2,.1,3.6,69
22303,2022-06-15 06:00,7.7,95,9.1,.4,.2,.2,3,81
22303,2022-06-15 07:00,7.8,107,9.5,.6,.4,.3,3,114
22303,2022-06-15 08:00,8.5,114,10.3,.7,.5,.3,2.7,120
22303,2022-06-15 09:00,8.3,119,9.6,.8,.5,.3,2.9,124
22303,2022-06-15 10:00,6.7,124,8,.6,.4,.3,2.6,143
22303,2022-06-15 11:00,6,131,7.3,.5,.3,.2,7.1,257
22303,2022-06-15 12:00,5.4,131,6.3,.4,.3,.2,2.2,147
22303,2022-06-15 13:00,5.1,129,6.1,.3,.2,.1,2.1,352
22303,2022-06-15 14:00,4.1,125,4.9,.3,.2,.1,5.8,235
22303,2022-06-15 15:00,3.6,238,6.1,.3,.2,.1,5.3,227
22303,2022-06-15 16:00,6.8,238,9.1,.4,.3,.2,6.4,230
22303,2022-06-15 17:00,6,222,7.2,.4,.2,.2,4.9,241
22303,2022-06-15 18:00,5.9,231,6.7,.4,.2,.2,5.3,233
22303,2022-06-15 19:00,5.6,228,6.6,.4,.3,.2,2.1,276
22303,2022-06-15 20:00,5.1,227,6.3,.6,.3,.2,3.2,151
22303,2022-06-15 21:00,3.6,233,4.3,.3,.2,.1,5.8,235
22303,2022-06-15 22:00,1.9,260,2.6,.3,.2,.1,5.8,194
22303,2022-06-15 23:00,1.5,280,2.5,.2,.2,.1,5.8,239
22303,2022-06-16 00:00,5.6,262,6.6,.2,.2,.1,2,248
22303,2022-06-16 01:00,5.1,284,7.6,.4,.2,.1,2.1,138
22303,2022-06-16 02:00,4.8,297,6.3,.4,.3,.2,2.2,320
22303,2022-06-16 03:00,5.1,269,6.3,.4,.3,.2,2,72
22303,2022-06-16 04:00,6.3,274,7.6,.3,.2,.1,4.6,91
22303,2022-06-16 05:00,5.9,270,7.4,.2,.1,.1,4,241
22303,2022-06-16 06:00,3.9,270,5.2,.2,.1,.1,4.3,238
22303,2022-06-16 07:00,4.2,267,5.3,.3,.2,.1,4.6,233
22303,2022-06-16 08:00,3.6,229,4.8,.4,.2,.1,2.2,306
22303,2022-06-16 09:00,3.9,251,5.3,.5,.3,.2,5.8,200
22303,2022-06-16 10:00,3.5,245,4.4,.3,.2,.1,5.3,236
22303,2022-06-16 11:00,3.4,265,4.1,.4,.2,.2,4.9,239
22303,2022-06-16 12:00,3.9,251,4.7,.5,.3,.2,4.3,15
22303,2022-06-16 13:00,4,271,4.7,.3,.2,.2,4.3,248
22303,2022-06-16 14:00,4.6,266,5.3,.4,.2,.2,3.2,241
22303,2022-06-16 15:00,4.5,257,5.7,.4,.3,.2,3.2,245
22303,2022-06-16 16:00,3.8,273,4.6,.4,.3,.2,6.4,184
22303,2022-06-16 17:00,2.4,262,3,.3,.2,.1,5.3,223
22303,2022-06-16 18:00,3.6,251,4.2,.3,.2,.1,3.6,227
22303,2022-06-16 19:00,2.7,267,3.1,.3,.2,.1,3.6,255
22303,2022-06-16 20:00,1.5,330,1.9,.3,.2,.1,4,229
22303,2022-06-16 21:00,.5,258,1.1,.3,.1,.1,3.4,218
22303,2022-06-16 22:00,0,10,.6,.3,.2,.1,3.6,179
22303,2022-06-16 23:00,.6,25,1.1,.3,.1,.1,8,239
22303,2022-06-17 00:00,0,182,.6,.5,.3,.2,9.1,254
22303,2022-06-17 01:00,.9,187,1.1,.3,.1,.1,6.4,234
22303,2022-06-17 02:00,1.2,129,1.6,.2,.1,.1,6.4,244
22303,2022-06-17 03:00,1.7,136,2.2,.2,.1,.1,5.8,69
22303,2022-06-17 04:00,.7,135,1.5,.2,.1,.1,5.8,252
22303,2022-06-17 05:00,1.4,141,2.4,.2,.1,.1,2,211
22303,2022-06-17 06:00,4,205,5.8,.1,.1,.1,6.4,233
22303,2022-06-17 07:00,1.4,172,2.4,.2,.1,.1,3.6,167
22303,2022-06-17 08:00,1.9,73,2.6,.2,.1,.1,6.4,268
22303,2022-06-17 09:00,2.7,116,3.1,.3,.1,.1,7.1,243
22303,2022-06-17 10:00,3.3,116,3.9,.8,.3,.2,4,185
22303,2022-06-17 11:00,3.8,99,4.2,.2,.1,.1,6.4,241
22303,2022-06-17 12:00,4.6,113,5.2,.3,.1,.1,7.1,252
22303,2022-06-17 13:00,3.6,129,4.1,.4,.2,.1,4.3,214
22303,2022-06-17 14:00,3.1,116,3.5,.3,.1,.1,4.9,253
22303,2022-06-17 15:00,2.9,119,3.6,.3,.2,.1,4.9,221
22303,2022-06-17 16:00,3.1,150,5.4,.3,.2,.1,2.8,220
22303,2022-06-17 17:00,2.4,266,4,.3,.2,.1,2.8,224
22303,2022-06-17 18:00,3,284,3.7,.5,.2,.1,4.9,240
22303,2022-06-17 19:00,4.4,246,5.6,.3,.2,.1,4.9,4
22303,2022-06-17 20:00,3.7,250,5.2,.4,.2,.2,4.3,238
22303,2022-06-17 21:00,3.1,250,4.1,.3,.2,.1,4.9,250
22303,2022-06-17 22:00,0,293,1.7,.3,.2,.1,5.3,252
22303,2022-06-17 23:00,1.1,136,1.6,.2,.2,.1,5.8,251
22303,2022-06-18 00:00,1.3,176,2.1,.2,.2,.1,5.8,248
22303,2022-06-18 01:00,0,247,1.7,.3,.2,.1,2.8,235
22303,2022-06-18 02:00,.2,343,.8,.4,.2,.2,5.3,227
22303,2022-06-18 03:00,0,0,0,.4,.3,.2,4.9,224
22303,2022-06-18 04:00,1.4,64,2,.7,.4,.3,5.3,236
22303,2022-06-18 05:00,.1,88,1,.5,.3,.2,2.6,234
22303,2022-06-18 06:00,.5,93,1.3,.4,.3,.2,5.3,232
22303,2022-06-18 07:00,2.3,144,2.8,.4,.2,.2,4.3,40
22303,2022-06-18 08:00,1.4,147,1.9,.4,.2,.2,6.4,240
22303,2022-06-18 09:00,1,144,1.6,.4,.2,.2,6.4,285
22303,2022-06-18 10:00,1.6,102,2.3,.4,.2,.2,6.4,251
22303,2022-06-18 11:00,.4,110,1.1,.4,.2,.2,5.3,251
22303,2022-06-18 12:00,1.6,292,2,.3,.2,.1,6.4,240
22303,2022-06-18 13:00,2.4,261,3.5,.4,.2,.2,6.4,245
22303,2022-06-18 14:00,3.5,266,4.7,.5,.2,.2,5.8,245
22303,2022-06-18 15:00,4,236,4.9,.5,.3,.2,5.8,210
22303,2022-06-18 16:00,3.1,263,4.5,.4,.3,.2,4.9,228
22303,2022-06-18 17:00,3.2,244,4,.5,.3,.2,4.6,245
22303,2022-06-18 18:00,6.9,251,8.6,.6,.3,.2,4,79
22303,2022-06-18 19:00,5.2,245,7.6,.5,.2,.2,4.9,249
22303,2022-06-18 20:00,3.8,229,4.4,.3,.2,.1,4.6,226
22303,2022-06-18 21:00,3.6,187,4.6,.5,.2,.1,4.6,233
22303,2022-06-18 22:00,3.3,179,4.4,.3,.2,.1,4.6,241
22303,2022-06-18 23:00,2.6,177,3.6,.3,.2,.1,6.4,231
22303,2022-06-19 00:00,1.4,100,1.9,.3,.2,.1,5.8,241
22303,2022-06-19 01:00,1.1,122,1.5,.3,.2,.1,5.8,240
22303,2022-06-19 02:00,2.2,133,2.7,.4,.2,.1,5.8,239
22303,2022-06-19 03:00,1.7,167,2.3,.4,.3,.2,5.8,230
22303,2022-06-19 04:00,2.3,184,2.8,.6,.4,.3,6.4,232
22303,2022-06-19 05:00,1.9,180,2.9,.7,.4,.3,5.8,234
22303,2022-06-19 06:00,3,152,4.4,.5,.3,.2,5.3,229
22303,2022-06-19 07:00,1.5,166,2.3,.5,.3,.2,4.9,228
22303,2022-06-19 08:00,1.3,173,1.7,.4,.3,.2,5.8,231
22303,2022-06-19 09:00,1.5,121,1.7,.4,.3,.2,4.3,249
22303,2022-06-19 10:00,1.5,121,1.8,.3,.2,.1,4.9,253
22303,2022-06-19 11:00,1.8,78,2.3,.4,.2,.2,7.1,246
22303,2022-06-19 12:00,1.7,89,1.9,.4,.2,.2,5.8,247
22303,2022-06-19 13:00,.3,138,.7,.3,.2,.1,6.4,244
22303,2022-06-19 14:00,.8,124,1.1,.4,.2,.1,5.8,248
22303,2022-06-19 15:00,.4,300,1.7,.4,.3,.2,5.3,252
22303,2022-06-19 16:00,1.1,286,1.5,.4,.2,.2,5.3,232
22303,2022-06-19 17:00,.9,308,1.5,.5,.3,.2,5.3,229
22303,2022-06-19 18:00,.6,263,1.3,.5,.3,.2,4.6,239
22303,2022-06-19 19:00,.9,244,1.3,.5,.3,.2,5.3,223
22303,2022-06-19 20:00,1.3,327,2,.3,.2,.2,4.9,221
22303,2022-06-19 21:00,.6,168,1.3,.4,.2,.2,5.3,265
22303,2022-06-19 22:00,1,233,1.4,.3,.2,.1,4.6,239
22303,2022-06-19 23:00,.9,317,1.3,.4,.2,.1,5.3,245
22303,2022-06-20 00:00,1.4,155,2.1,.4,.2,.1,5.8,248
22303,2022-06-20 01:00,.5,16,1,.3,.2,.1,6.4,245
22303,2022-06-20 02:00,1.6,39,1.8,.2,.1,.1,5.8,245
22303,2022-06-20 03:00,1.4,97,1.6,.2,.2,.1,5.8,242
22303,2022-06-20 04:00,2.9,97,3.9,.3,.2,.1,4.9,253
22303,2022-06-20 05:00,1.3,131,1.6,.4,.2,.1,4.9,225
22303,2022-06-20 06:00,1.8,188,2.4,.4,.3,.2,4.6,51
22303,2022-06-20 07:00,.4,297,1.2,.3,.2,.1,4.3,258
22303,2022-06-20 08:00,0,0,0,.2,.1,.1,4.6,236
22303,2022-06-20 09:00,.7,354,1.1,.3,.2,.1,5.3,237
22303,2022-06-20 10:00,.7,281,1.2,.4,.2,.1,6.4,246
22303,2022-06-20 11:00,1.5,295,1.9,.4,.2,.2,5.8,211
22303,2022-06-20 12:00,2.1,308,2.6,.5,.2,.2,4.6,11
22303,2022-06-20 13:00,2,308,2.4,.3,.2,.1,7.1,242
22303,2022-06-20 14:00,3.3,329,4,.3,.2,.1,7.1,242
22303,2022-06-20 15:00,3.9,333,4.5,.5,.2,.2,6.4,238
22303,2022-06-20 16:00,3.1,328,3.8,.5,.3,.2,8,229
22303,2022-06-20 17:00,2.8,311,3.5,.6,.3,.2,5.8,240
22303,2022-06-20 18:00,2.1,299,2.7,.4,.2,.2,5.3,233
22303,2022-06-20 19:00,3.7,308,4.5,.5,.3,.2,5.8,239
22303,2022-06-20 20:00,2.7,315,3.5,.4,.2,.2,4.9,239
22303,2022-06-20 21:00,2.1,311,3.1,.3,.2,.1,5.8,234
22303,2022-06-20 22:00,2,292,2.5,.3,.2,.1,5.3,255
22303,2022-06-20 23:00,1.4,333,2.1,.3,.2,.1,5.8,198
22303,2022-06-21 00:00,1.3,352,1.9,.3,.2,.1,4.3,268
22303,2022-06-21 01:00,.7,289,1.7,.3,.1,.1,6.4,233
22303,2022-06-21 02:00,1.1,330,2,.2,.1,.1,6.4,249
22303,2022-06-21 03:00,2.2,324,2.7,.3,.1,.1,6.4,244
22303,2022-06-21 04:00,1.7,330,2.5,.3,.1,.1,6.4,244
22303,2022-06-21 05:00,2.5,301,4.5,.3,.2,.1,4.3,19
22303,2022-06-21 06:00,1.8,315,2.7,.4,.2,.1,5.3,235
22303,2022-06-21 07:00,2.2,313,3.2,.4,.2,.2,5.8,228
22303,2022-06-21 08:00,1.5,285,1.9,.2,.2,.1,5.3,236
22303,2022-06-21 09:00,2.5,301,2.9,.2,.1,.1,5.8,235
22303,2022-06-21 10:00,2.6,291,3.1,.3,.1,.1,5.8,234
22303,2022-06-21 11:00,3.8,314,4.6,.3,.2,.1,5.8,236
22303,2022-06-21 12:00,3.5,319,4.3,.4,.2,.1,4,147
22303,2022-06-21 13:00,3.5,324,4.3,.4,.2,.1,3.2,232
22303,2022-06-21 14:00,2.6,316,3.2,.3,.2,.1,6.4,229
22303,2022-06-21 15:00,3.6,319,4.6,.3,.2,.1,4.9,233
22303,2022-06-21 16:00,4.9,307,6,.3,.2,.1,4,241
22303,2022-06-21 17:00,4.1,310,4.9,.4,.2,.2,3.2,238
22303,2022-06-21 18:00,3.3,301,4.1,.3,.2,.1,2,131
22303,2022-06-21 19:00,2.9,284,4.1,.3,.2,.1,4.9,244
22303,2022-06-21 20:00,2.9,305,3.2,.3,.2,.1,2,247
22303,2022-06-21 21:00,1.8,310,2.2,.3,.2,.1,5.3,117
22303,2022-06-21 22:00,1.8,299,2.4,.6,.2,.1,4,129
22303,2022-06-21 23:00,.9,223,1.3,.2,.1,.1,4.9,233
22303,2022-06-22 00:00,2.6,232,3.2,.3,.2,.1,2.2,167
22303,2022-06-22 01:00,1.7,222,2.4,.2,.1,.1,2.2,164
22303,2022-06-22 02:00,1.1,211,1.5,.2,.1,.1,4.9,247
22303,2022-06-22 03:00,2.1,258,2.6,.2,.1,.1,2,172
22303,2022-06-22 04:00,1.8,237,2.5,.2,.1,.1,2,175
22303,2022-06-22 05:00,.8,296,1.3,.2,.1,.1,2,304
22303,2022-06-22 06:00,2.1,249,2.7,.3,.1,.1,3.6,245
22303,2022-06-22 07:00,3.2,242,4,.2,.1,.1,4.6,42
22303,2022-06-22 08:00,2.5,222,2.9,.3,.2,.1,4.3,152
22303,2022-06-22 09:00,1.2,85,2,.4,.2,.1,5.8,240
22303,2022-06-22 10:00,1.1,132,1.6,.3,.2,.1,5.8,128
22303,2022-06-22 11:00,2,109,2.2,.3,.2,.1,4.3,191
22303,2022-06-22 12:00,.5,58,1.3,.3,.2,.1,4.9,322
22303,2022-06-22 13:00,.1,299,1,.2,.1,.1,3,300
22303,2022-06-22 14:00,1.9,264,2.7,.3,.2,,4.3,233
22303,2022-06-22 15:00,2.2,257,2.8,.3,.2,.2,4,292
22303,2022-06-22 16:00,2.3,278,2.8,.3,.2,.1,6.4,259
22303,2022-06-22 17:00,3.2,293,3.6,.3,.2,.1,7.1,238
22303,2022-06-22 18:00,1.9,331,2.4,.3,.2,.1,2.9,209
22303,2022-06-22 19:00,0,269,1.3,.3,.2,.2,2.1,70
22303,2022-06-22 20:00,.1,266,.8,.4,.2,.2,8,196
22303,2022-06-22 21:00,0,180,1.3,.3,.2,.1,5.8,245
22303,2022-06-22 22:00,1,151,1.2,.5,.2,.1,2.9,182
22303,2022-06-22 23:00,2.3,138,2.5,.3,.2,.1,3.6,241
22303,2022-06-23 00:00,.3,114,1.3,.3,.2,.1,3.6,255
22303,2022-06-23 01:00,3.2,150,3.8,.2,.2,.1,3.8,244
22303,2022-06-23 02:00,3.7,263,6,.2,.1,.1,4.3,207
22303,2022-06-23 03:00,3.5,265,5.5,.3,.2,.1,4.3,237
22303,2022-06-23 04:00,1.6,223,2.3,.3,.2,.1,3.8,93
22303,2022-06-23 05:00,1.6,126,2.1,.3,.2,.1,4.6,239
22303,2022-06-23 06:00,3.1,108,3.8,.3,.2,.1,4.3,251
22303,2022-06-23 07:00,2.8,104,3.3,.3,.2,.1,4.3,234
22303,2022-06-23 08:00,4.4,113,5.2,.3,.2,.1,3.8,254
22303,2022-06-23 09:00,3.5,117,4.2,.3,.2,.1,3.8,251
22303,2022-06-23 10:00,4.5,127,5.9,.4,.2,.2,3.6,242
22303,2022-06-23 11:00,3,112,4.1,.5,.3,.2,3.8,265
22303,2022-06-23 12:00,3.7,200,4.8,.5,.3,.2,4.6,125
22303,2022-06-23 13:00,11.8,199,15.3,1,.6,.5,2.8,203
22303,2022-06-23 14:00,11,201,14,1.2,.8,.6,3.4,194
22303,2022-06-23 15:00,10.7,207,14.7,1.1,.7,.5,4.9,239
22303,2022-06-23 16:00,8,198,10.3,1.3,.8,.6,5.3,241
22303,2022-06-23 17:00,9.2,199,12.8,1.3,.8,.6,5.8,236
22303,2022-06-23 18:00,10.1,201,13.2,1.4,.8,.6,6.4,235
22303,2022-06-23 19:00,10,225,14,1.6,.9,.6,5.3,230
22303,2022-06-23 20:00,11.2,219,13.8,1.8,1.2,.9,4.6,233
22303,2022-06-23 21:00,10.3,207,13.3,1.9,1,.7,5.3,232
22303,2022-06-23 22:00,10.5,219,15.3,1.5,.9,.7,4.3,235
22303,2022-06-23 23:00,11.2,213,15,1.4,.8,.6,3.6,231
22303,2022-06-24 00:00,9.4,222,12,1.1,.8,.6,5.8,235
22303,2022-06-24 01:00,10.1,228,13.2,1,.7,.5,3.6,239
22303,2022-06-24 02:00,7,251,9.3,1.1,.7,.5,4.3,211
22303,2022-06-24 03:00,7.1,269,8.8,1.2,.6,.4,4.3,241
22303,2022-06-24 04:00,5.8,271,7.6,1,.6,.4,4.3,239
22303,2022-06-24 05:00,5.5,271,6.8,.9,.5,.4,6.4,252
22303,2022-06-24 06:00,5.7,276,7,1,.6,.4,4.9,243
22303,2022-06-24 07:00,6.4,266,7.9,.9,.6,.4,3.2,273
22303,2022-06-24 08:00,5,265,6,1,.6,.4,5.8,226
22303,2022-06-24 09:00,5.5,229,7.1,1.1,.7,.5,5.8,239
22303,2022-06-24 10:00,4.5,233,6.3,1.3,.7,.5,6.4,227
22303,2022-06-24 11:00,4.1,217,5,.9,.5,.4,5.3,232
22303,2022-06-24 12:00,5.4,223,6.7,.8,.5,.4,5.3,237
22303,2022-06-24 13:00,5.7,234,8.3,.8,.5,.3,5.3,238
22303,2022-06-24 14:00,6,241,8.1,.7,.4,.3,4.6,229
22303,2022-06-24 15:00,5.7,222,7.5,.7,.4,.3,3,239
22303,2022-06-24 16:00,5.1,227,6.9,.7,.4,.3,5.8,252
22303,2022-06-24 17:00,5.2,211,6.6,.7,.4,.3,5.8,232
22303,2022-06-24 18:00,4.4,229,5.7,.7,.4,.3,6.4,247
22303,2022-06-24 19:00,7.9,211,9.7,.8,.5,.3,5.3,249
22303,2022-06-24 20:00,4.1,238,5.7,.8,.5,.4,4.9,237
22303,2022-06-24 21:00,6.9,220,8.5,1.1,.7,.5,5.8,229
22303,2022-06-24 22:00,6.5,231,8.2,1,.7,.5,3,233
22303,2022-06-24 23:00,6.1,228,7.1,.9,.6,.4,2.8,234
22303,2022-06-25 00:00,5.9,225,7.4,.7,.5,.3,5.3,240
22303,2022-06-25 01:00,5.3,240,6.3,.6,.4,.3,4.6,225
22303,2022-06-25 02:00,4.3,224,5.2,.5,.3,.2,4.9,261
22303,2022-06-25 03:00,3.8,230,5,.4,.3,.2,3.8,245
22303,2022-06-25 04:00,6.6,223,9.5,.6,.4,.3,4,148
22303,2022-06-25 05:00,3.6,212,4.9,.6,.4,.3,2.8,207
22303,2022-06-25 06:00,3.9,252,5.5,.6,.4,.3,3.4,42
22303,2022-06-25 07:00,5,196,6.6,.8,.5,.3,5.3,239
22303,2022-06-25 08:00,6.5,205,7.9,.7,.4,.3,5.3,241
22303,2022-06-25 09:00,4.6,194,5.8,.6,.4,.3,5.3,245
22303,2022-06-25 10:00,3.4,189,5.7,.8,.4,.3,5.8,235
22303,2022-06-25 11:00,6.1,198,7.4,.8,.5,.4,5.3,226
22303,2022-06-25 12:00,3.6,215,5.8,.9,.5,.4,4.6,241
22303,2022-06-25 13:00,3,237,4.5,.7,.4,.3,4.9,69
22303,2022-06-25 14:00,6.7,224,9.1,.8,.5,.3,4.9,229
22303,2022-06-25 15:00,6.7,203,8,.8,.5,.3,2.1,200
22303,2022-06-25 16:00,4.6,214,6.1,.7,.4,.3,2.9,210
22303,2022-06-25 17:00,3.5,230,4.7,.7,.4,.3,4.6,252
22303,2022-06-25 18:00,5.2,203,6.9,.5,.4,.2,5.3,244
22303,2022-06-25 19:00,5.1,200,6.7,.6,.4,.3,4.9,238
22303,2022-06-25 20:00,5.6,201,7.2,.7,.5,.3,3.2,237
22303,2022-06-25 21:00,6.5,199,9.1,.6,.5,.3,4.6,239
22303,2022-06-25 22:00,8.5,201,10.7,.8,.5,.4,2.4,199
22303,2022-06-25 23:00,8.8,202,12,.8,.5,.4,4.3,223
22303,2022-06-26 00:00,7.1,229,9.2,.8,.5,.4,4,239
22303,2022-06-26 01:00,10.7,201,14.2,.6,.5,.3,4.6,224
22303,2022-06-26 02:00,10.4,203,12.9,.8,.5,.4,2.8,207
22303,2022-06-26 03:00,8.8,207,10.7,.7,.5,.3,2.7,186
22303,2022-06-26 04:00,8.6,201,10.7,.8,.5,.4,2.9,210
22303,2022-06-26 05:00,8.2,198,10.4,.9,.5,.4,2.9,197
22303,2022-06-26 06:00,7.3,197,8.9,.8,.6,.4,3.4,223
22303,2022-06-26 07:00,7.5,200,9.7,1,.6,.4,3.8,226
22303,2022-06-26 08:00,7.9,196,9.9,1.1,.7,.5,4.9,240
22303,2022-06-26 09:00,6.8,197,9,1,.6,.4,4.3,238
22303,2022-06-26 10:00,7.9,201,9.7,1.1,.7,.5,5.3,243
22303,2022-06-26 11:00,7.6,204,9.5,1.2,.8,.6,5.3,234
22303,2022-06-26 12:00,7.4,200,9.6,1.1,.7,.5,4.9,234
22303,2022-06-26 13:00,9.4,200,12.5,1.2,.9,.6,5.3,232
22303,2022-06-26 14:00,11.4,200,14.3,1.1,.7,.5,5.3,237
22303,2022-06-26 15:00,10,194,12.2,1.1,.8,.6,2.9,204
22303,2022-06-26 16:00,11.3,203,14.1,1.6,1,.7,3.8,215
22303,2022-06-26 17:00,9.2,207,11.6,1.3,.8,.5,3.4,217
22303,2022-06-26 18:00,5.7,197,7.9,1.1,.6,.5,4.3,250
22303,2022-06-26 19:00,7.7,206,10.5,1.2,.7,.5,4.6,242
22303,2022-06-26 20:00,6.9,204,8.9,.9,.6,.4,4,235
22303,2022-06-26 21:00,10,211,13.2,1.1,.8,.6,4.3,251
22303,2022-06-26 22:00,9.7,202,13.1,1.2,.8,.5,4.6,231
22303,2022-06-26 23:00,8.1,199,10.1,1.4,.9,.6,5.3,221
